Comparing: e1-dos, e1, W, D, e2

File                                              e1-dos              e1               W               D              e2
SOUNDS/BIRDS.FAN                                      24               -               -               -               -
SOUNDS/BIRDS2.FAN                                     24               -               -               -               -
SOUNDS/BODYCRWL.FAN                                   24               -               -               -               -
SOUNDS/BOK2.FAN                                       24               -               -               -               -
SOUNDS/BONE.FAN                                       24               -               -               -               -
SOUNDS/BOTLDRIP.FAN                                   24               -               -               -               -
SOUNDS/BOTTLE.FAN                                     24               -               -               -               -
SOUNDS/CANTOR.FAN                                     24               -               -               -               -
SOUNDS/CHEERLP.FAN                                    24               -               -               -               -
SOUNDS/CHEERS.FAN                                     24               -               -               -               -
SOUNDS/CHEERS2.FAN                                    24               -               -               -               -
SOUNDS/CLOTHRSL.FAN                                   24               -               -               -               -
SOUNDS/CLUB.FAN                                       24               -               -               -               -
SOUNDS/CTAPULT.FAN                                    24               -               -               -               -
SOUNDS/DOORBRK.FAN                                    24               -               -               -               -
SOUNDS/DOORSLAM.FAN                                   24               -               -               -               -
SOUNDS/DOORSLM2.FAN                                   24               -               -               -               -
SOUNDS/DOORSLM3.FAN                                   24               -               -               -               -
SOUNDS/DRGNBRTH.FAN                                   24               -               -               -               -
SOUNDS/DRGNFAL2.FAN                                   24               -               -               -               -
SOUNDS/DRGNFALL.FAN                                   24               -               -               -               -
SOUNDS/DRGNFLAP.FAN                                   24               -               -               -               -
SOUNDS/EERYVOX.FAN                                    24               -               -               -               -
SOUNDS/F-YOG2.FAN                                     24               -               -               -               -
SOUNDS/FALL.FAN                                       24               -               -               -               -
SOUNDS/FALL2.FAN                                      24               -               -               -               -
SOUNDS/FALLMT1.FAN                                    24               -               -               -               -
SOUNDS/FALLMTL.FAN                                    24               -               -               -               -
SOUNDS/FATHIT.FAN                                     24               -               -               -               -
SOUNDS/FAVE_R_L.FAN                                   24               -               -               -               -
SOUNDS/FEMSCRM.FAN                                    24               -               -               -               -
SOUNDS/FFGETHIT.FAN                                   24               -               -               -               -
SOUNDS/FF_END.FAN                                     24               -               -               -               -
SOUNDS/FF_LAC.FAN                                     24               -               -               -               -
SOUNDS/FF_LAC1.FAN                                    24               -               -               -               -
SOUNDS/FF_NO.FAN                                      24               -               -               -               -
SOUNDS/FF_PANT.FAN                                    24               -               -               -               -
SOUNDS/FF_YOG.FAN                                     24               -               -               -               -
SOUNDS/FF_YOG2.FAN                                    24               -               -               -               -
SOUNDS/FF_YOG3.FAN                                    24               -               -               -               -
SOUNDS/FGETHIT1.FAN                                   24               -               -               -               -
SOUNDS/FGETHIT2.FAN                                   24               -               -               -               -
SOUNDS/FGETHIT3.FAN                                   24               -               -               -               -
SOUNDS/FGETHIT4.FAN                                   24               -               -               -               -
SOUNDS/FGGETHIT.FAN                                   24               -               -               -               -
SOUNDS/FHGETHIT.FAN                                   24               -               -               -               -
SOUNDS/FHH6_1.FAN                                     24               -               -               -               -
SOUNDS/FHH6_1A.FAN                                    24               -               -               -               -
SOUNDS/FHOTEL22.FAN                                   24               -               -               -               -
SOUNDS/FHOTEL33.FAN                                   24               -               -               -               -
SOUNDS/FIGETHIT.FAN                                   24               -               -               -               -
SOUNDS/FIRETHRW.FAN                                   24               -               -               -               -
SOUNDS/FJGETHIT.FAN                                   24               -               -               -               -
SOUNDS/FNOTHING.FAN                                   24               -               -               -               -
SOUNDS/FNTAINLP.FAN                             27/nns=0               -               -               -               -
SOUNDS/FOOL1.FAN                                      24               -               -               -               -
SOUNDS/FOOL2.FAN                                      24               -               -               -               -
SOUNDS/FOOL3.FAN                                      24               -               -               -               -
SOUNDS/FOOL4.FAN                                      24               -               -               -               -
SOUNDS/FROGGY.FAN                                     24               -               -               -               -
SOUNDS/FTRIA45.FAN                                    24               -               -               -               -
SOUNDS/FTRIA46.FAN                                    24               -               -               -               -
SOUNDS/FTRIA47.FAN                                    24               -               -               -               -
SOUNDS/FTRIA55.FAN                                    24               -               -               -               -
SOUNDS/FTRIA56.FAN                                    24               -               -               -               -
SOUNDS/FTRIA57.FAN                                    24               -               -               -               -
SOUNDS/FTRIA58.FAN                                    24               -               -               -               -
SOUNDS/FTRIA59.FAN                                    24               -               -               -               -
SOUNDS/FTRIA60.FAN                                    24               -               -               -               -
SOUNDS/FTRIA61.FAN                                    24               -               -               -               -
SOUNDS/FTRIA65.FAN                                    24               -               -               -               -
SOUNDS/FTRIA67.FAN                                    24               -               -               -               -
SOUNDS/FTRIA68.FAN                                    24               -               -               -               -
SOUNDS/FTRIA70.FAN                                    24               -               -               -               -
SOUNDS/FTRIA700.FAN                                   24               -               -               -               -
SOUNDS/FTRIA80.FAN                                    24               -               -               -               -
SOUNDS/FTRIA82.FAN                                    24               -               -               -               -
SOUNDS/F_LAC.FAN                                      24               -               -               -               -
SOUNDS/F_LAC1.FAN                                     24               -               -               -               -
SOUNDS/F_NO.FAN                                       24               -               -               -               -
SOUNDS/F_PANT.FAN                                     24               -               -               -               -
SOUNDS/F_TED3.FAN                                     24               -               -               -               -
SOUNDS/F_TEDDY.FAN                                    24               -               -               -               -
SOUNDS/F_YOG.FAN                                      24               -               -               -               -
SOUNDS/F_YOG2.FAN                                     24               -               -               -               -
SOUNDS/F_YOG3.FAN                                     24               -               -               -               -
SOUNDS/G-H-WIT.FAN                                    24               -               -               -               -
SOUNDS/GALLOP2.FAN                                    24               -               -               -               -
SOUNDS/GETHITB.FAN                                    24               -               -               -               -
SOUNDS/GIRL1.FAN                                      24               -               -               -               -
SOUNDS/GIRL2.FAN                                      24               -               -               -               -
SOUNDS/GLUG.FAN                                       24               -               -               -               -
SOUNDS/GRABFROG.FAN                                   24               -               -               -               -
SOUNDS/GROWLB.FAN                                     24               -               -               -               -
SOUNDS/GROWLS.FAN                                     24               -               -               -               -
SOUNDS/GRUNT.FAN                                      24               -               -               -               -
SOUNDS/GRUNT2.FAN                                     24               -               -               -               -
SOUNDS/GRUNT3.FAN                                     24               -               -               -               -
SOUNDS/GRUNT4.FAN                                     24               -               -               -               -
SOUNDS/G_H_WIT.FAN                                    24               -               -               -               -
SOUNDS/HH6-1.FAN                                      24               -               -               -               -
SOUNDS/HH6-1V.FAN                                     24               -               -               -               -
SOUNDS/HH6_1A.FAN                                     24               -               -               -               -
SOUNDS/HORSTEP1.FAN                                   24               -               -               -               -
SOUNDS/HORSTEP2.FAN                                   24               -               -               -               -
SOUNDS/HORSWIN2.FAN                                   24               -               -               -               -
SOUNDS/HORSWINI.FAN                                   24               -               -               -               -
SOUNDS/HOTEL1_1.FAN                                   24               -               -               -               -
SOUNDS/HOTEL2_2.FAN                                   24               -               -               -               -
SOUNDS/HOTEL3_3.FAN                                   24               -               -               -               -
SOUNDS/HVYSTEP1.FAN                                   24               -               -               -               -
SOUNDS/HVYSTEP2.FAN                                   24               -               -               -               -
SOUNDS/HVYSTEP3.FAN                                   24               -               -               -               -
SOUNDS/HVYSTEP4.FAN                                   24               -               -               -               -
SOUNDS/KING_UP.FAN                                    24               -               -               -               -
SOUNDS/KNIGHT.FAN                                     24               -               -               -               -
SOUNDS/KNIGHT1.FAN                                    24               -               -               -               -
SOUNDS/KNIGHT1A.FAN                                   24               -               -               -               -
SOUNDS/KNIGHT2.FAN                                    24               -               -               -               -
SOUNDS/KNIGHT3.FAN                                    24               -               -               -               -
SOUNDS/KNIGHT4.FAN                                    24               -               -               -               -
SOUNDS/KNIGHT5.FAN                                    24               -               -               -               -
SOUNDS/LADY3A.FAN                                     24               -               -               -               -
SOUNDS/LADY3B.FAN                                     24               -               -               -               -
SOUNDS/LADY3C.FAN                                     24               -               -               -               -
SOUNDS/LEAVES.FAN                                     24               -               -               -               -
SOUNDS/LITG_GHB.FAN                                   24               -               -               -               -
SOUNDS/M1_GHI1.FAN                                    24               -               -               -               -
SOUNDS/M1_GHIT.FAN                                    24               -               -               -               -
SOUNDS/M3_END.FAN                                     24               -               -               -               -
SOUNDS/METLSTEP.FAN                                   24               -               -               -               -
SOUNDS/MINDIES.FAN                                    24               -               -               -               -
SOUNDS/MINSNORT.FAN                                   24               -               -               -               -
SOUNDS/MMMLOOP.FAN                                    24               -               -               -               -
SOUNDS/MONK2ENT.FAN                                   24               -               -               -               -
SOUNDS/MONKENTA.FAN                                   24               -               -               -               -
SOUNDS/MONKENTB.FAN                                   24               -               -               -               -
SOUNDS/MONKS.FAN                                      24               -               -               -               -
SOUNDS/MONK_ENT.FAN                                   24               -               -               -               -
SOUNDS/MON_END.FAN                                    24               -               -               -               -
SOUNDS/MON_GHIT.FAN                                   24               -               -               -               -
SOUNDS/MOTOR.FAN                                      24               -               -               -               -
SOUNDS/NIT1.FAN                                       24               -               -               -               -
SOUNDS/NIT2.FAN                                       24               -               -               -               -
SOUNDS/NIT3.FAN                                       24               -               -               -               -
SOUNDS/NIT4.FAN                                       24               -               -               -               -
SOUNDS/NIT5.FAN                                       24               -               -               -               -
SOUNDS/NOTHING.FAN                                    24               -               -               -               -
SOUNDS/PAPER.FAN                                      24               -               -               -               -
SOUNDS/PATTER.FAN                                     24               -               -               -               -
SOUNDS/PENI-END.FAN                                   24               -               -               -               -
SOUNDS/PENI1.FAN                                      24               -               -               -               -
SOUNDS/PENI2.FAN                                      24               -               -               -               -
SOUNDS/PENI4.FAN                                      24               -               -               -               -
SOUNDS/PENIEND2.FAN                                   24               -               -               -               -
SOUNDS/PENI_END.FAN                                   24               -               -               -               -
SOUNDS/PENI_GH.FAN                                    24               -               -               -               -
SOUNDS/PIG1.FAN                                       24               -               -               -               -
SOUNDS/PIG2.FAN                                       24               -               -               -               -
SOUNDS/PIG3.FAN                                       24               -               -               -               -
SOUNDS/PIG4.FAN                                       24               -               -               -               -
SOUNDS/PIG6.FAN                                       24               -               -               -               -
SOUNDS/PIG7.FAN                                       24               -               -               -               -
SOUNDS/PIG8.FAN                                       24               -               -               -               -
SOUNDS/PIGGYHIT.FAN                                   24               -               -               -               -
SOUNDS/PIGGYVOX.FAN                                   24               -               -               -               -
SOUNDS/PIGGYVX2.FAN                                   24               -               -               -               -
SOUNDS/PIGGYVX3.FAN                                   24               -               -               -               -
SOUNDS/PNCHSW.FAN                                     24               -               -               -               -
SOUNDS/PORTCDWN.FAN                                   24               -               -               -               -
SOUNDS/PORTCULL.FAN                                   24               -               -               -               -
SOUNDS/POTBOIL1.FAN                                   24               -               -               -               -
SOUNDS/POTBOIL2.FAN                                   24               -               -               -               -
SOUNDS/PRIEST1.FAN                                    24               -               -               -               -
SOUNDS/PRIEST2.FAN                                    24               -               -               -               -
SOUNDS/PUNCH1.FAN                                     24               -               -               -               -
SOUNDS/PUNCH2.FAN                                     24               -               -               -               -
SOUNDS/PUNCH3.FAN                                     24               -               -               -               -
SOUNDS/P_END.FAN                                      24               -               -               -               -
SOUNDS/P_GETHIT.FAN                                   24               -               -               -               -
SOUNDS/P_STD.FAN                                      24               -               -               -               -
SOUNDS/P_STD2.FAN                                     24               -               -               -               -
SOUNDS/P_STD3.FAN                                     24               -               -               -               -
SOUNDS/R01.FAN                                        24               -               -               -               -
SOUNDS/RATSCRCH.FAN                                   24               -               -               -               -
SOUNDS/RATSTEPS.FAN                                   24               -               -               -               -
SOUNDS/RO1.FAN                                        24               -               -               -               -
SOUNDS/RO12.FAN                                       24               -               -               -               -
SOUNDS/RO13.FAN                                       24               -               -               -               -
SOUNDS/RUNTOKIS.FAN                                   24               -               -               -               -
SOUNDS/SHOP1.FAN                                      24               -               -               -               -
SOUNDS/SHOP2.FAN                                      24               -               -               -               -
SOUNDS/SHOP3.FAN                                      24               -               -               -               -
SOUNDS/SHOPHIT.FAN                                    24               -               -               -               -
SOUNDS/SKELECRK.FAN                                   24               -               -               -               -
SOUNDS/SMLCREAK.FAN                                   24               -               -               -               -
SOUNDS/SNAKE.FAN                                      24               -               -               -               -
SOUNDS/SOR1.FAN                                       24               -               -               -               -
SOUNDS/SOR1A.FAN                                      24               -               -               -               -
SOUNDS/SOR1B.FAN                                      24               -               -               -               -
SOUNDS/SOR1C.FAN                                      24               -               -               -               -
SOUNDS/SOR4.FAN                                       24               -               -               -               -
SOUNDS/SOR5.FAN                                       24               -               -               -               -
SOUNDS/SOR6.FAN                                       24               -               -               -               -
SOUNDS/SOR6A.FAN                                      24               -               -               -               -
SOUNDS/SOR6B.FAN                                      24               -               -               -               -
SOUNDS/SOR7.FAN                                       24               -               -               -               -
SOUNDS/SOR_TOW6.FAN                                   24               -               -               -               -
SOUNDS/SOR_TOW7.FAN                                   24               -               -               -               -
SOUNDS/SP-GIRL4.FAN                                   24               -               -               -               -
SOUNDS/SP-GIRL5.FAN                                   24               -               -               -               -
SOUNDS/SPIDRSTP.FAN                                   24               -               -               -               -
SOUNDS/STEP1.FAN                                27/nns=0               -               -               -               -
SOUNDS/STEP2.FAN                                27/nns=0               -               -               -               -
SOUNDS/STEP3.FAN                                      24               -               -               -               -
SOUNDS/STEP4.FAN                                      24               -               -               -               -
SOUNDS/STONCI10.FAN                                   24               -               -               -               -
SOUNDS/STONCI11.FAN                                   24               -               -               -               -
SOUNDS/STONCI12.FAN                                   24               -               -               -               -
SOUNDS/STONCI13.FAN                                   24               -               -               -               -
SOUNDS/STONCI14.FAN                                   24               -               -               -               -
SOUNDS/STONCIR1.FAN                                   24               -               -               -               -
SOUNDS/STONCIR2.FAN                                   24               -               -               -               -
SOUNDS/STONCIR3.FAN                                   24               -               -               -               -
SOUNDS/STONCIR4.FAN                                   24               -               -               -               -
SOUNDS/STONCIR5.FAN                                   24               -               -               -               -
SOUNDS/STONCIR6.FAN                                   24               -               -               -               -
SOUNDS/STONCIR7.FAN                                   24               -               -               -               -
SOUNDS/STONCIR8.FAN                                   24               -               -               -               -
SOUNDS/STONCIR9.FAN                                   24               -               -               -               -
SOUNDS/STONCIRC.FAN                                   24               -               -               -               -
SOUNDS/STONDOOR.FAN                                   24               -               -               -               -
SOUNDS/SURPRISE.FAN                                   24               -               -               -               -
SOUNDS/SWORD.FAN                                      24               -               -               -               -
SOUNDS/SWORDHIT.FAN                                   24               -               -               -               -
SOUNDS/SWORDSW1.FAN                                   24               -               -               -               -
SOUNDS/SWORDSW2.FAN                                   24               -               -               -               -
SOUNDS/THUD.FAN                                       24               -               -               -               -
SOUNDS/THUDSM1.FAN                                    24               -               -               -               -
SOUNDS/THUNDER1.FAN                                   24               -               -               -               -
SOUNDS/THUNDER5.FAN                                   24               -               -               -               -
SOUNDS/THUNDER6.FAN                                   24               -               -               -               -
SOUNDS/TRANSFRM.FAN                                   24               -               -               -               -
SOUNDS/TRAVEL.FAN                                     24               -               -               -               -
SOUNDS/TRI1.FAN                                       24               -               -               -               -
SOUNDS/TRI10.FAN                                      24               -               -               -               -
SOUNDS/TRI2.FAN                                       24               -               -               -               -
SOUNDS/TRIA10.FAN                                     24               -               -               -               -
SOUNDS/TRIA12.FAN                                     24               -               -               -               -
SOUNDS/TRIA12A.FAN                                    24               -               -               -               -
SOUNDS/TRIA12AA.FAN                                   24               -               -               -               -
SOUNDS/TRIA12B.FAN                                    24               -               -               -               -
SOUNDS/TRIA14.FAN                                     24               -               -               -               -
SOUNDS/TRIA14A.FAN                                    24               -               -               -               -
SOUNDS/TRIA16.FAN                                     24               -               -               -               -
SOUNDS/TRIA16A.FAN                                    24               -               -               -               -
SOUNDS/TRIA16B.FAN                                    24               -               -               -               -
SOUNDS/TRIA16C.FAN                                    24               -               -               -               -
SOUNDS/TRIA16D.FAN                                    24               -               -               -               -
SOUNDS/TRIA16E.FAN                                    24               -               -               -               -
SOUNDS/TRIA19.FAN                                     24               -               -               -               -
SOUNDS/TRIA20.FAN                                     24               -               -               -               -
SOUNDS/TRIA21.FAN                                     24               -               -               -               -
SOUNDS/TRIA45.FAN                                     24               -               -               -               -
SOUNDS/TRIA46A.FAN                                    24               -               -               -               -
SOUNDS/TRIA46B.FAN                                    24               -               -               -               -
SOUNDS/TRIA55.FAN                                     24               -               -               -               -
SOUNDS/TRIA56A.FAN                                    24               -               -               -               -
SOUNDS/TRIA56B.FAN                                    24               -               -               -               -
SOUNDS/TRIA56C.FAN                                    24               -               -               -               -
SOUNDS/TRIA57A.FAN                                    24               -               -               -               -
SOUNDS/TRIA57B.FAN                                    24               -               -               -               -
SOUNDS/TRIA57C.FAN                                    24               -               -               -               -
SOUNDS/TRIA57D.FAN                                    24               -               -               -               -
SOUNDS/TRIA58A.FAN                                    24               -               -               -               -
SOUNDS/TRIA58B.FAN                                    24               -               -               -               -
SOUNDS/TRIA59.FAN                                     24               -               -               -               -
SOUNDS/TRIA59B.FAN                                    24               -               -               -               -
SOUNDS/TRIA59C.FAN                                    24               -               -               -               -
SOUNDS/TRIA6.FAN                                      24               -               -               -               -
SOUNDS/TRIA60A.FAN                                    24               -               -               -               -
SOUNDS/TRIA60B.FAN                                    24               -               -               -               -
SOUNDS/TRIA61A.FAN                                    24               -               -               -               -
SOUNDS/TRIA61B.FAN                                    24               -               -               -               -
SOUNDS/TRIA65.FAN                                     24               -               -               -               -
SOUNDS/TRIA67.FAN                                     24               -               -               -               -
SOUNDS/TRIA68.FAN                                     24               -               -               -               -
SOUNDS/TRIA7.FAN                                      24               -               -               -               -
SOUNDS/TRIA70.FAN                                     24               -               -               -               -
SOUNDS/TRIA7000.FAN                                   24               -               -               -               -
SOUNDS/TRIA80.FAN                                     24               -               -               -               -
SOUNDS/TRIA82.FAN                                     24               -               -               -               -
SOUNDS/TROT.FAN                                       24               -               -               -               -
SOUNDS/TWO1.FAN                                       24               -               -               -               -
SOUNDS/TWO10.FAN                                      24               -               -               -               -
SOUNDS/TWO10A.FAN                                     24               -               -               -               -
SOUNDS/TWO10C.FAN                                     24               -               -               -               -
SOUNDS/TWO10D.FAN                                     24               -               -               -               -
SOUNDS/TWO10E.FAN                                     24               -               -               -               -
SOUNDS/TWO12.FAN                                      24               -               -               -               -
SOUNDS/TWO12B.FAN                                     24               -               -               -               -
SOUNDS/TWO13.FAN                                      24               -               -               -               -
SOUNDS/TWO1A.FAN                                      24               -               -               -               -
SOUNDS/TWO1B.FAN                                      24               -               -               -               -
SOUNDS/TWO2.FAN                                       24               -               -               -               -
SOUNDS/TWO23.FAN                                      24               -               -               -               -
SOUNDS/TWO23A.FAN                                     24               -               -               -               -
SOUNDS/TWO23B.FAN                                     24               -               -               -               -
SOUNDS/TWO3.FAN                                       24               -               -               -               -
SOUNDS/TWO30.FAN                                      24               -               -               -               -
SOUNDS/TWO4.FAN                                       24               -               -               -               -
SOUNDS/TWO5.FAN                                       24               -               -               -               -
SOUNDS/TWO6.FAN                                       24               -               -               -               -
SOUNDS/TWO6A.FAN                                      24               -               -               -               -
SOUNDS/TWO6B.FAN                                      24               -               -               -               -
SOUNDS/TWO6C.FAN                                      24               -               -               -               -
SOUNDS/TWO6D.FAN                                      24               -               -               -               -
SOUNDS/TWO7.FAN                                       24               -               -               -               -
SOUNDS/TWO7A.FAN                                      24               -               -               -               -
SOUNDS/TWO7B.FAN                                      24               -               -               -               -
SOUNDS/TWO7C.FAN                                      24               -               -               -               -
SOUNDS/TWO8.FAN                                       24               -               -               -               -
SOUNDS/T_90.FAN                                       24               -               -               -               -
SOUNDS/T_900.FAN                                      24               -               -               -               -
SOUNDS/T_9000.FAN                                     24               -               -               -               -
SOUNDS/T_900A.FAN                                     24               -               -               -               -
SOUNDS/T_90A.FAN                                      24               -               -               -               -
SOUNDS/T_90B.FAN                                      24               -               -               -               -
SOUNDS/T_90C.FAN                                      24               -               -               -               -
SOUNDS/T_90D.FAN                                      24               -               -               -               -
SOUNDS/T_91.FAN                                       24               -               -               -               -
SOUNDS/T_910.FAN                                      24               -               -               -               -
SOUNDS/T_9100.FAN                                     24               -               -               -               -
SOUNDS/T_91A.FAN                                      24               -               -               -               -
SOUNDS/T_91B.FAN                                      24               -               -               -               -
SOUNDS/T_91C.FAN                                      24               -               -               -               -
SOUNDS/T_930.FAN                                      24               -               -               -               -
SOUNDS/T_9300.FAN                                     24               -               -               -               -
SOUNDS/T_9300A.FAN                                    24               -               -               -               -
SOUNDS/T_9300B.FAN                                    24               -               -               -               -
SOUNDS/T_9300C.FAN                                    24               -               -               -               -
SOUNDS/WAR-HIT1.FAN                                   24               -               -               -               -
SOUNDS/WARRIOR.FAN                                    24               -               -               -               -
SOUNDS/WAR_HIT1.FAN                                   24               -               -               -               -
SOUNDS/WAR_HIT2.FAN                                   24               -               -               -               -
SOUNDS/WEASLVOX.FAN                                   24               -               -               -               -
SOUNDS/WINDLOOP.FAN                                   24               -               -               -               -
SOUNDS/WINDLP2.FAN                                    24               -               -               -               -
SOUNDS/WINDLP3.FAN                                    24               -               -               -               -
SOUNDS/WISARD1.FAN                                    24               -               -               -               -
SOUNDS/WISARD1A.FAN                                   24               -               -               -               -
SOUNDS/WITCH.FAN                                      24               -               -               -               -
SOUNDS/WITCHDIE.FAN                                   24               -               -               -               -
SOUNDS/WITCH_L.FAN                                    24               -               -               -               -
SOUNDS/WITCH_R.FAN                                    24               -               -               -               -
SOUNDS/WOLF1.FAN                                      24               -               -               -               -
SOUNDS/WOLF2.FAN                                      24               -               -               -               -
SOUNDS/WOLF3.FAN                                      24               -               -               -               -
SOUNDS/X-CREEP7.FAN                                   24               -               -               -               -
SOUNDS/X_BOK13.FAN                                    24               -               -               -               -
SOUNDS/X_BOK2.FAN                                     24               -               -               -               -
SOUNDS/X_BOK2A.FAN                                    24               -               -               -               -
SOUNDS/X_BOK2AA.FAN                                   24               -               -               -               -
SOUNDS/X_BOK2B.FAN                                    24               -               -               -               -
SOUNDS/X_BOK2C.FAN                                    24               -               -               -               -
SOUNDS/X_BOK2Y.FAN                                    24               -               -               -               -
SOUNDS/X_BOK2Z.FAN                                    24               -               -               -               -
SOUNDS/X_BOK4.FAN                                     24               -               -               -               -
SOUNDS/X_BOK7.FAN                                     24               -               -               -               -
SOUNDS/X_BOK9.FAN                                     24               -               -               -               -
SOUNDS/X_BOK9A.FAN                                    24               -               -               -               -
SOUNDS/X_BOK9B.FAN                                    24               -               -               -               -
