Scanning 2774 .FAN files in data/e1-dos/

File                                                Ver  NNS Internal Name                 
ACTIONS/000175.FAN                                   24    - >>>jump hermindinn            
ACTIONS/000176.FAN                                   24    - >>>walk hermdinn              
ACTIONS/000177.FAN                                   24    - >>>turn l hermdinn            
ACTIONS/000178.FAN                                   24    - >>>run hermindinn             
ACTIONS/000179.FAN                                   24    - >>>turn r hermdinn            
ACTIONS/000180.FAN                                   24    - >>>walkbackward hermi         
ACTIONS/000181.FAN                                   23    - >>>sideway l hermdinn         
ACTIONS/000182.FAN                                   24    - >>>standing hermindinn        
ACTIONS/000183.FAN                                   23    - >>>sideway r hermdinn         
ACTIONS/000184.FAN                                   24    - >>>end hermin                 
ACTIONS/000185.FAN                                   24    - >>>gethit hermin              
ACTIONS/000186.FAN                                   25    - her_to_d                      
ACTIONS/000187.FAN                                   27    0 h_to_net                      
ACTIONS/000188.FAN                                   23    - !!!walkturn l                 
ACTIONS/000189.FAN                                   23    - !!!walk lady                  
ACTIONS/000190.FAN                                   23    - !!!walkturn r                 
ACTIONS/000191.FAN                                   23    - !!!turn l                     
ACTIONS/000192.FAN                                   23    - !!!turn r                     
ACTIONS/000193.FAN                                   23    - !!!adoubing                   
ACTIONS/000194.FAN                                   23    - !!!stand1                     
ACTIONS/000195.FAN                                   23    - !!!stand2                     
ACTIONS/000196.FAN                                   23    - sideway l start               
ACTIONS/000197.FAN                                   23    - sideway l                     
ACTIONS/000198.FAN                                   23    - sideway r start               
ACTIONS/000199.FAN                                   23    - sideway r                     
ACTIONS/000200.FAN                                   23    - stand 3                       
ACTIONS/000201.FAN                                   23    - stand 4                       
ACTIONS/000202.FAN                                   24    - end_skel_tab                  
ACTIONS/000203.FAN                                   24    - s_gethit                      
ACTIONS/000204.FAN                                   24    - s_gethit2                     
ACTIONS/000205.FAN                                   24    - s_gethit3                     
ACTIONS/000206.FAN                                   23    - [sideway l beedinn            
ACTIONS/000207.FAN                                   23    - [walk start beedinn           
ACTIONS/000208.FAN                                   23    - [walk beedinn                 
ACTIONS/000209.FAN                                   23    - [sideway r beedinn            
ACTIONS/000210.FAN                                   23    - [turn l beedinn               
ACTIONS/000211.FAN                                   23    - [stand beedinn                
ACTIONS/000212.FAN                                   23    - [turn r beedinn               
ACTIONS/000213.FAN                                   23    - [walkback start beedinn       
ACTIONS/000214.FAN                                   23    - [walkback beedinn             
ACTIONS/000215.FAN                                   23    - [dodge beedinn                
ACTIONS/000216.FAN                                   23    - [swing l beedinn              
ACTIONS/000217.FAN                                   23    - [swing r beedinn              
ACTIONS/000218.FAN                                   23    - [run start beedinn            
ACTIONS/000219.FAN                                   23    - [run beedinn                  
ACTIONS/000220.FAN                                   23    - /walk+flut l turn             
ACTIONS/000221.FAN                                   23    - /walkstart+flut               
ACTIONS/000222.FAN                                   23    - /walk+flut                    
ACTIONS/000223.FAN                                   23    - /walk+flut r turn             
ACTIONS/000224.FAN                                   23    - /turn l                       
ACTIONS/000225.FAN                                   23    - /turn r                       
ACTIONS/000226.FAN                                   23    - /standing1                    
ACTIONS/000227.FAN                                   25    - /end                          
ACTIONS/000228.FAN                                   25    - /gethit                       
ACTIONS/000229.FAN                                   23    - walkturn start l dinn         
ACTIONS/000230.FAN                                   23    - walkturn l dinn               
ACTIONS/000231.FAN                                   23    - walkturn start r dinn         
ACTIONS/000232.FAN                                   23    - walkturn r dinn               
ACTIONS/000233.FAN                                   23    - startwalkbackward fdinh       
ACTIONS/000234.FAN                                   23    - walkbackward fdinhe           
ACTIONS/000235.FAN                                   23    - hit right                     
ACTIONS/000236.FAN                                   23    - standing 1                    
ACTIONS/000237.FAN                                   23    - standing 2                    
ACTIONS/000238.FAN                                   23    - standing 3                    
ACTIONS/000239.FAN                                   23    - standing 7                    
ACTIONS/000240.FAN                                   23    - standing 5                    
ACTIONS/000241.FAN                                   23    - stand                         
ACTIONS/000242.FAN                                   23    - >dinette gethitback           
ACTIONS/000243.FAN                                   23    - >dinette end gethitback       
ACTIONS/000244.FAN                                   23    - >end belly fdinette           
ACTIONS/000245.FAN                                   23    - <runturn l werewolf           
ACTIONS/000246.FAN                                   23    - <startrun                     
ACTIONS/000247.FAN                                   23    - <run werewolf                 
ACTIONS/000248.FAN                                   23    - <runturn r werewolf           
ACTIONS/000249.FAN                                   23    - <turn l werewolf              
ACTIONS/000250.FAN                                   23    - <hitrun                       
ACTIONS/000251.FAN                                   23    - <turn r werewolf              
ACTIONS/000252.FAN                                   24    - <walkbackstart                
ACTIONS/000253.FAN                                   23    - <walkbackward werewolf        
ACTIONS/000254.FAN                                   24    - <hit werewolf                 
ACTIONS/000255.FAN                                   24    - <hit3 werewolf                
ACTIONS/000256.FAN                                   24    - <hit2 werewolf                
ACTIONS/000257.FAN                                   23    - <standing1 werewolf           
ACTIONS/000258.FAN                                   23    - <standing2 werewolf           
ACTIONS/000259.FAN                                   23    - <standing3 werewolf           
ACTIONS/000260.FAN                                   24    - <end1                         
ACTIONS/000261.FAN                                   24    - <end2                         
ACTIONS/000262.FAN                                   24    - <gethit1                      
ACTIONS/000263.FAN                                   24    - <gethit2                      
ACTIONS/000264.FAN                                   24    - <gethit3                      
ACTIONS/000265.FAN                                   23    - <walkturn l werewolf          
ACTIONS/000266.FAN                                   23    - <walkturn r werewolf          
ACTIONS/000267.FAN                                   23    - <sneak_werewolf               
ACTIONS/000268.FAN                                   23    - <hitwalk                      
ACTIONS/000269.FAN                                   23    - <hit9were                     
ACTIONS/000270.FAN                                   25    - (turn l                       
ACTIONS/000271.FAN                                   25    - (hitdown                      
ACTIONS/000272.FAN                                   25    - (turn r                       
ACTIONS/000273.FAN                                   27    0 (walkturn l                   
ACTIONS/000274.FAN                                   27    0 (walkturn r                   
ACTIONS/000275.FAN                                   23    - (start_walk_lg                
ACTIONS/000276.FAN                                   23    - (walk liddlegirl              
ACTIONS/000277.FAN                                   25    - (angerliddlegirl              
ACTIONS/000278.FAN                                   27    0 (stand1                       
ACTIONS/000279.FAN                                   23    - (stand2                       
ACTIONS/000280.FAN                                   23    - (stand4                       
ACTIONS/000281.FAN                                   23    - (stand3                       
ACTIONS/000282.FAN                                   23    - (endlit                       
ACTIONS/000283.FAN                                   24    - (gethit                       
ACTIONS/000284.FAN                                   23    - (hit1                         
ACTIONS/000285.FAN                                   23    - (stop_walk_lg                 
ACTIONS/000286.FAN                                   23    - `walkturn l                   
ACTIONS/000287.FAN                                   24    - `walkstart                    
ACTIONS/000288.FAN                                   24    - `walk minotor                 
ACTIONS/000289.FAN                                   23    - `walkturn r                   
ACTIONS/000290.FAN                                   25    - `turn l minotor               
ACTIONS/000291.FAN                                   25    - `turn r                       
ACTIONS/000292.FAN                                   24    - `runstart                     
ACTIONS/000293.FAN                                   23    - `run minotor                  
ACTIONS/000294.FAN                                   24    - `hit1 minotor                 
ACTIONS/000295.FAN                                   24    - `hit2 minotor                 
ACTIONS/000296.FAN                                   24    - `hit3 minotor                 
ACTIONS/000297.FAN                                   24    - `standing1 minotor            
ACTIONS/000298.FAN                                   24    - `standing4 minotor            
ACTIONS/000299.FAN                                   23    - `standing6 minotor            
ACTIONS/000300.FAN                                   24    - `standing3 minotor            
ACTIONS/000301.FAN                                   24    - `standing2 minotor            
ACTIONS/000302.FAN                                   23    - `standing5 minotor            
ACTIONS/000303.FAN                                   24    - `end1                         
ACTIONS/000304.FAN                                   24    - `gethit1                      
ACTIONS/000305.FAN                                   24    - `gethit2                      
ACTIONS/000306.FAN                                   24    - `gethit3                      
ACTIONS/000307.FAN                                   24    - `runturn l                    
ACTIONS/000308.FAN                                   24    - `runturn r minotor            
ACTIONS/000309.FAN                                   23    - |turnwalk l                   
ACTIONS/000310.FAN                                   23    - |walk monk                    
ACTIONS/000311.FAN                                   23    - |turnwalk r                   
ACTIONS/000312.FAN                                   23    - |walkback                     
ACTIONS/000313.FAN                                   23    - |standing1 monk               
ACTIONS/000314.FAN                                   23    - |standing2 monk               
ACTIONS/000315.FAN                                   23    - |standing3 monk               
ACTIONS/000316.FAN                                   24    - |end1 monk                    
ACTIONS/000317.FAN                                   24    - |gethit                       
ACTIONS/000318.FAN                                   23    - |gethit2                      
ACTIONS/000319.FAN                                   24    - |gethit3                      
ACTIONS/000320.FAN                                   23    - |runturn l                    
ACTIONS/000321.FAN                                   23    - |run monk                     
ACTIONS/000322.FAN                                   23    - |runturn r                    
ACTIONS/000323.FAN                                   23    - |runback                      
ACTIONS/000324.FAN                                   23    - |hit1 monk                    
ACTIONS/000325.FAN                                   23    - |hit2 monk                    
ACTIONS/000326.FAN                                   23    - |hit3 monk                    
ACTIONS/000327.FAN                                   23    - |standfight1                  
ACTIONS/000328.FAN                                   23    - |standfight2                  
ACTIONS/000329.FAN                                   23    - |hit4                         
ACTIONS/000330.FAN                                   23    - ||turnwalk l                  
ACTIONS/000331.FAN                                   24    - ||standingbook                
ACTIONS/000332.FAN                                   23    - ||turnwalk r                  
ACTIONS/000333.FAN                                   23    - ||walk monk                   
ACTIONS/000334.FAN                                   23    - ||walkback                    
ACTIONS/000335.FAN                                   23    - ||standing1 monk              
ACTIONS/000336.FAN                                   23    - ||standing2 monk              
ACTIONS/000337.FAN                                   23    - ||standing3 monk              
ACTIONS/000338.FAN                                   23    - ||standfight2                 
ACTIONS/000339.FAN                                   24    - ||end1 monk                   
ACTIONS/000340.FAN                                   24    - ||gethit3                     
ACTIONS/000341.FAN                                   24    - ||gethit2                     
ACTIONS/000342.FAN                                   24    - ||gethit                      
ACTIONS/000343.FAN                                   23    - ||hit1 monk                   
ACTIONS/000344.FAN                                   23    - ||hit2 monk                   
ACTIONS/000345.FAN                                   23    - ||hit4                        
ACTIONS/000346.FAN                                   23    - ||runturn l                   
ACTIONS/000347.FAN                                   23    - ||run monk                    
ACTIONS/000348.FAN                                   23    - ||runturn r                   
ACTIONS/000349.FAN                                   23    - ||hit3 monk                   
ACTIONS/000350.FAN                                   23    - ||runback                     
ACTIONS/000351.FAN                                   23    - ||standfight1                 
ACTIONS/000352.FAN                                   23    - $turn l                       
ACTIONS/000353.FAN                                   23    - $standing3                    
ACTIONS/000354.FAN                                   23    - $turn r                       
ACTIONS/000355.FAN                                   23    - $standing1                    
ACTIONS/000356.FAN                                   23    - $hit_after_engarde            
ACTIONS/000357.FAN                                   23    - $standing2                    
ACTIONS/000358.FAN                                   24    - $end                          
ACTIONS/000359.FAN                                   24    - $gethit                       
ACTIONS/000360.FAN                                   24    - $hit                          
ACTIONS/000361.FAN                                   27    0 }walkturn l tokiss            
ACTIONS/000362.FAN                                   26    0 }runtokissfdinn               
ACTIONS/000363.FAN                                   27    0 }walkturn r tokiss            
ACTIONS/000364.FAN                                   23    - }walk witch                   
ACTIONS/000365.FAN                                   26    0 }kissdinn                     
ACTIONS/000366.FAN                                   26    0 }turn r witch                 
ACTIONS/000367.FAN                                   26    0 }turn l witch                 
ACTIONS/000368.FAN                                   26    0 }stand1 witch                 
ACTIONS/000369.FAN                                   26    0 }stand2                       
ACTIONS/000370.FAN                                   24    - }end witch                    
ACTIONS/000371.FAN                                   24    - }gethit1                      
ACTIONS/000372.FAN                                   23    - }grabfrog_to_kiss             
ACTIONS/000373.FAN                                   23    - }nil                          
ACTIONS/000374.FAN                                   26    0 }metawitchafterkiss           
ACTIONS/000375.FAN                                   27    0 }kissfrog witch               
ACTIONS/000376.FAN                                   26    0 witch_f                       
ACTIONS/000377.FAN                                   23    - ?walk l                       
ACTIONS/000378.FAN                                   24    - ?walk                         
ACTIONS/000379.FAN                                   23    - ?walk r                       
ACTIONS/000380.FAN                                   26    0 ?turn l                       
ACTIONS/000381.FAN                                   24    - ?gethit                       
ACTIONS/000382.FAN                                   26    0 ?turn r                       
ACTIONS/000383.FAN                                   23    - ?standing1                    
ACTIONS/000384.FAN                                   23    - ?standing3                    
ACTIONS/000385.FAN                                   26    0 ?begging                      
ACTIONS/000386.FAN                                   26    0 ?standing4                    
ACTIONS/000387.FAN                                   23    - ?standing beg 5               
ACTIONS/000388.FAN                                   26    0 ?standing5                    
ACTIONS/000389.FAN                                   24    - ?end                          
ACTIONS/000390.FAN                                   23    - ?standing2                    
ACTIONS/000391.FAN                                   23    - pig_stand                     
ACTIONS/000392.FAN                                   23    - ^eatstand                     
ACTIONS/000393.FAN                                   23    - ^eatstand2                    
ACTIONS/000394.FAN                                   23    - ^eatstand3                    
ACTIONS/000395.FAN                                   24    - ^eatstand4                    
ACTIONS/000396.FAN                                   23    - ^eatstand5                    
ACTIONS/000397.FAN                                   24    - ^end                          
ACTIONS/000398.FAN                                   24    - ^gethit                       
ACTIONS/000399.FAN                                   23    - &stand wisard                 
ACTIONS/000400.FAN                                   23    - &gethit                       
ACTIONS/000401.FAN                                   23    - #walkturn l                   
ACTIONS/000402.FAN                                   23    - #walk sword                   
ACTIONS/000403.FAN                                   23    - #walkturn r                   
ACTIONS/000404.FAN                                   23    - #hit                          
ACTIONS/000405.FAN                                   23    - #standing                     
ACTIONS/000406.FAN                                   23    - #standing2                    
ACTIONS/000407.FAN                                   23    - #end                          
ACTIONS/000408.FAN                                   23    - #gethit                       
ACTIONS/000409.FAN                                   24    - <>standknight                 
ACTIONS/000410.FAN                                   24    - <>standknight1                
ACTIONS/000411.FAN                                   24    - <>standknight2                
ACTIONS/000412.FAN                                   24    - <>end                         
ACTIONS/000413.FAN                                   24    - <>gethit                      
ACTIONS/000414.FAN                                   23    - inpocket l                    
ACTIONS/000415.FAN                                   23    - outpocket l                   
ACTIONS/000416.FAN                                   23    - inpocket r                    
ACTIONS/000417.FAN                                   23    - outpocket r                   
ACTIONS/000418.FAN                                   23    - reading                       
ACTIONS/000419.FAN                                   23    - ><walk king                   
ACTIONS/000420.FAN                                   23    - ~~~turn start l jester        
ACTIONS/000421.FAN                                   23    - ~~~turn l jester              
ACTIONS/000422.FAN                                   23    - ~~~walk1 jester               
ACTIONS/000423.FAN                                   23    - ~~~turn start r jester        
ACTIONS/000424.FAN                                   23    - ~~~turn r jester              
ACTIONS/000425.FAN                                   23    - ~~~standing jester            
ACTIONS/000426.FAN                                   23    - ~~~walkbackstart jest         
ACTIONS/000427.FAN                                   23    - ~~~walkbackward jester        
ACTIONS/000428.FAN                                   24    - ~~~end                        
ACTIONS/000429.FAN                                   24    - ~~~gethit                     
ACTIONS/000430.FAN                                   24    - ~~~kick                       
ACTIONS/000431.FAN                                   23    - ~~~run                        
ACTIONS/000432.FAN                                   23    - %%%turn r rat                 
ACTIONS/000433.FAN                                   23    - %%%walkrat                    
ACTIONS/000434.FAN                                   23    - %%%turn l                     
ACTIONS/000435.FAN                                   23    - %%%stop rat                   
ACTIONS/000436.FAN                                   23    - %%%stop1 rat                  
ACTIONS/000437.FAN                                   23    - %%%stop2 rat                  
ACTIONS/000438.FAN                                   23    - ***fly                        
ACTIONS/000439.FAN                                   24    - |praystand                    
ACTIONS/000440.FAN                                   24    - |praystand2                   
ACTIONS/000441.FAN                                   24    - |praystand3                   
ACTIONS/000442.FAN                                   23    - |praystand4                   
ACTIONS/000443.FAN                                   23    - |praystand5                   
ACTIONS/000444.FAN                                   23    - |praystand6                   
ACTIONS/000445.FAN                                   24    - |endpriest                    
ACTIONS/000446.FAN                                   24    - x                             
ACTIONS/000447.FAN                                   23    - :::bellring                   
ACTIONS/000448.FAN                                   25    - ]hit straight frogdinn        
ACTIONS/000449.FAN                                   24    - ]walk frog                    
ACTIONS/000450.FAN                                   24    - ]turn l frogdinn              
ACTIONS/000451.FAN                                   24    - ]run frog                     
ACTIONS/000452.FAN                                   24    - ]turn r frogdinn              
ACTIONS/000453.FAN                                   24    - ]walkback frofdinn            
ACTIONS/000454.FAN                                   24    - ]sideway l frogdinn           
ACTIONS/000455.FAN                                   23    - ]sideway r frogdinn           
ACTIONS/000456.FAN                                   24    - ]standing2 frogdinn           
ACTIONS/000457.FAN                                   24    - ]standing1 frogdinn           
ACTIONS/000458.FAN                                   24    - ]standing3 frog               
ACTIONS/000459.FAN                                   24    - [end frog                     
ACTIONS/000460.FAN                                   24    - ]gethit frog                  
ACTIONS/000461.FAN                                   24    - ]walky frog                   
ACTIONS/000462.FAN                                   24    - {"?walkspider                 
ACTIONS/000463.FAN                                   24    - {"?turn l spider              
ACTIONS/000464.FAN                                   24    - {"?turn r spider              
ACTIONS/000465.FAN                                   25    - {"?hit2                       
ACTIONS/000466.FAN                                   23    - {"?stand                      
ACTIONS/000467.FAN                                   24    - {"?end                        
ACTIONS/000468.FAN                                   24    - {"?gethit                     
ACTIONS/000469.FAN                                   25    - {"?hit                        
ACTIONS/000470.FAN                                   23    - :::hit grille                 
ACTIONS/000471.FAN                                   23    - :::standgrille                
ACTIONS/000472.FAN                                   23    - war_turn l                    
ACTIONS/000473.FAN                                   23    - war_stand2                    
ACTIONS/000474.FAN                                   23    - war_stand3                    
ACTIONS/000475.FAN                                   23    - war_turn r                    
ACTIONS/000476.FAN                                   23    - war_hit                       
ACTIONS/000477.FAN                                   23    - war_stand1                    
ACTIONS/000478.FAN                                   23    - war_walk                      
ACTIONS/000479.FAN                                   25    - war_gethit                    
ACTIONS/000480.FAN                                   23    - ***turn ll cherub             
ACTIONS/000481.FAN                                   23    - ***turn rr cherub             
ACTIONS/000482.FAN                                   24    - ***stand                      
ACTIONS/000483.FAN                                   23    - ***stand1                     
ACTIONS/000484.FAN                                   26    0 `turn ll                      
ACTIONS/000485.FAN                                   26    0 `turn rr                      
ACTIONS/000486.FAN                                   24    - `runturn ll                   
ACTIONS/000487.FAN                                   24    - `hitt1                        
ACTIONS/000488.FAN                                   24    - `hitt2                        
ACTIONS/000489.FAN                                   24    - `hitt3                        
ACTIONS/000490.FAN                                   24    - `standing8                    
ACTIONS/000491.FAN                                   24    - m1_gethit                     
ACTIONS/000492.FAN                                   24    - m_gethit                      
ACTIONS/000493.FAN                                   24    - `runturn rr                   
ACTIONS/000494.FAN                                   23    - -panting                      
ACTIONS/000495.FAN                                   23    - fall_flat2                    
ACTIONS/000496.FAN                                   23    - -stoprun                      
ACTIONS/000497.FAN                                   25    - !!!!hit                       
ACTIONS/000498.FAN                                   25    - !!!!startforth                
ACTIONS/000499.FAN                                   25    - !!!!forth                     
ACTIONS/000500.FAN                                   25    - !!!!turn r                    
ACTIONS/000501.FAN                                   25    - !!!!turn l                    
ACTIONS/000502.FAN                                   25    - !!!!back                      
ACTIONS/000503.FAN                                   23    - !!!!sideway l                 
ACTIONS/000504.FAN                                   23    - !!!!sideway r                 
ACTIONS/000505.FAN                                   25    - !!!!stand1                    
ACTIONS/000506.FAN                                   25    - !!!!stand2                    
ACTIONS/000507.FAN                                   25    - !!!!stand3                    
ACTIONS/000508.FAN                                   25    - !!!!end                       
ACTIONS/000509.FAN                                   25    - !!!!gethit                    
ACTIONS/000510.FAN                                   24    - !!!!putdown                   
ACTIONS/000511.FAN                                   23    - -run turn l                   
ACTIONS/000512.FAN                                   23    - -run turn r                   
ACTIONS/000513.FAN                                   23    - -standing3                    
ACTIONS/000514.FAN                                   23    - pickup low dinn               
ACTIONS/000515.FAN                                   23    - pickup+inpocket               
ACTIONS/000516.FAN                                   23    - putdown low dinn              
ACTIONS/000517.FAN                                   23    - +sideway r start              
ACTIONS/000518.FAN                                   23    - sideway r1                    
ACTIONS/000519.FAN                                   23    - (*(fly                        
ACTIONS/000520.FAN                                   23    - )*)turn l                     
ACTIONS/000521.FAN                                   23    - )*)turn r                     
ACTIONS/000522.FAN                                   23    - (*(fly l                      
ACTIONS/000523.FAN                                   23    - (*(fly r                      
ACTIONS/000524.FAN                                   23    - flame                         
ACTIONS/000525.FAN                                   24    - flame1                        
ACTIONS/000526.FAN                                   24    - ske_walk                      
ACTIONS/000527.FAN                                   24    - ske_walkstart                 
ACTIONS/000528.FAN                                   24    - ske_turn l                    
ACTIONS/000529.FAN                                   24    - ske_turn r                    
ACTIONS/000530.FAN                                   24    - ske_stand1                    
ACTIONS/000531.FAN                                   23    - ske_stand2                    
ACTIONS/000532.FAN                                   23    - dev_turn l                    
ACTIONS/000533.FAN                                   23    - dev_walk                      
ACTIONS/000534.FAN                                   23    - dev_turn r                    
ACTIONS/000535.FAN                                   23    - dev_hit                       
ACTIONS/000536.FAN                                   23    - dev_stand2                    
ACTIONS/000537.FAN                                   24    - dev_stand                     
ACTIONS/000538.FAN                                   24    - dev_stand4                    
ACTIONS/000539.FAN                                   23    - dev_stand5                    
ACTIONS/000540.FAN                                   23    - dev_stand3                    
ACTIONS/000541.FAN                                   24    - dev_end                       
ACTIONS/000542.FAN                                   24    - dev_gethit                    
ACTIONS/000543.FAN                                   23    - pdl r                         
ACTIONS/000544.FAN                                   23    - read                          
ACTIONS/000545.FAN                                   23    - reading l                     
ACTIONS/000546.FAN                                   23    - pdl l                         
ACTIONS/000547.FAN                                   23    - pickout r                     
ACTIONS/000548.FAN                                   23    - look r                        
ACTIONS/000549.FAN                                   23    - notlooking r                  
ACTIONS/000550.FAN                                   23    - look l                        
ACTIONS/000551.FAN                                   23    - notlooking l                  
ACTIONS/000552.FAN                                   23    - !!!!flame                     
ACTIONS/000553.FAN                                   25    - end belly1                    
ACTIONS/000554.FAN                                   24    - inv_run 3 start               
ACTIONS/000555.FAN                                   24    - inv_run 3                     
ACTIONS/000556.FAN                                   24    - inv_turn l start              
ACTIONS/000557.FAN                                   24    - inv_turn l                    
ACTIONS/000558.FAN                                   24    - inv_turn r start              
ACTIONS/000559.FAN                                   24    - inv_slash                     
ACTIONS/000560.FAN                                   24    - inv_slash up>down             
ACTIONS/000561.FAN                                   24    - end_invis                     
ACTIONS/000562.FAN                                   24    - skel_gh2                      
ACTIONS/000563.FAN                                   24    - skel_gh                       
ACTIONS/000564.FAN                                   23    - sideway l ogerdinn            
ACTIONS/000565.FAN                                   23    - Walk ogerdinn                 
ACTIONS/000566.FAN                                   23    - sideway r ogerdinn            
ACTIONS/000567.FAN                                   23    - turnstart l ogerdinn          
ACTIONS/000568.FAN                                   23    - turn l ogerdinn               
ACTIONS/000569.FAN                                   23    - standing ogerdinn             
ACTIONS/000570.FAN                                   23    - turnstart r ogerdinn          
ACTIONS/000571.FAN                                   23    - turn r ogerdinn               
ACTIONS/000572.FAN                                   23    - walkstartback ogerdinn        
ACTIONS/000573.FAN                                   23    - walkback ogerdinn             
ACTIONS/000574.FAN                                   23    - standing 2 ogerdinn           
ACTIONS/000575.FAN                                   23    - standing 3 ogerdinn           
ACTIONS/000576.FAN                                   23    - jump ogerdinn                 
ACTIONS/000577.FAN                                   23    - run ogerdinn                  
ACTIONS/000578.FAN                                   23    - mons_walk                     
ACTIONS/000579.FAN                                   23    - mons_turning l                
ACTIONS/000580.FAN                                   23    - mons_turning r                
ACTIONS/000581.FAN                                   24    - mons_hit                      
ACTIONS/000582.FAN                                   23    - mons_stand                    
ACTIONS/000583.FAN                                   23    - mons_stand2                   
ACTIONS/000584.FAN                                   24    - mons_end                      
ACTIONS/000585.FAN                                   24    - mons_gethit                   
ACTIONS/000586.FAN                                   25    - mons_turn l                   
ACTIONS/000587.FAN                                   25    - mons_turn r                   
ACTIONS/000588.FAN                                   23    - king_startwalk                
ACTIONS/000589.FAN                                   23    - king_walky                    
ACTIONS/000590.FAN                                   23    - king_turn l                   
ACTIONS/000591.FAN                                   23    - king_turn r                   
ACTIONS/000592.FAN                                   23    - king_walk                     
ACTIONS/000593.FAN                                   24    - roi_benedic                   
ACTIONS/000594.FAN                                   23    - king_stand                    
ACTIONS/000595.FAN                                   23    - king_stand3                   
ACTIONS/000596.FAN                                   23    - king_stand4                   
ACTIONS/000597.FAN                                   23    - king_stand2                   
ACTIONS/000598.FAN                                   24    - king_end                      
ACTIONS/000599.FAN                                   24    - king_gethit                   
ACTIONS/000600.FAN                                   24    - bird_walk                     
ACTIONS/000601.FAN                                   24    - bird_turn l                   
ACTIONS/000602.FAN                                   24    - bird_turn r                   
ACTIONS/000603.FAN                                   23    - bird_hit                      
ACTIONS/000604.FAN                                   23    - bird_stand                    
ACTIONS/000605.FAN                                   23    - bird_stand3                   
ACTIONS/000606.FAN                                   23    - bird_stand2                   
ACTIONS/000607.FAN                                   24    - bird_end                      
ACTIONS/000608.FAN                                   24    - bird_gethit                   
ACTIONS/000609.FAN                                   24    - eun_wind                      
ACTIONS/000610.FAN                                   23    - dem_walk                      
ACTIONS/000611.FAN                                   23    - dem_turn l                    
ACTIONS/000612.FAN                                   23    - dem_turn r                    
ACTIONS/000613.FAN                                   23    - dem_hit                       
ACTIONS/000614.FAN                                   23    - dem_stand                     
ACTIONS/000615.FAN                                   23    - djinn_demon                   
ACTIONS/000616.FAN                                   23    - dem2_walk                     
ACTIONS/000617.FAN                                   23    - dem2_turn l                   
ACTIONS/000618.FAN                                   23    - dem2_turn r                   
ACTIONS/000619.FAN                                   23    - dem2_hit                      
ACTIONS/000620.FAN                                   23    - dem2_stand                    
ACTIONS/000621.FAN                                   23    - (*(hit                        
ACTIONS/000622.FAN                                   23    - horse_walk l                  
ACTIONS/000623.FAN                                   23    - horse_walk r                  
ACTIONS/000624.FAN                                   23    - horse_stand4                  
ACTIONS/000625.FAN                                   23    - horse_stop                    
ACTIONS/000626.FAN                                   23    - horse_stand6                  
ACTIONS/000627.FAN                                   23    - horse_stand5                  
ACTIONS/000628.FAN                                   24    - horse_std2                    
ACTIONS/000629.FAN                                   24    - horse_std                     
ACTIONS/000630.FAN                                   24    - horse_std3                    
ACTIONS/000631.FAN                                   23    - horse_stand3                  
ACTIONS/000632.FAN                                   23    - horse_stand2                  
ACTIONS/000633.FAN                                   23    - horse_walk                    
ACTIONS/000634.FAN                                   23    - horse_stand                   
ACTIONS/000635.FAN                                   23    - fdinn_up_r                    
ACTIONS/000636.FAN                                   23    - fdinn_up_l                    
ACTIONS/000637.FAN                                   23    - dinn_up                       
ACTIONS/000638.FAN                                   23    - horse l canter                
ACTIONS/000639.FAN                                   23    - horse_canter                  
ACTIONS/000640.FAN                                   23    - horse r canter                
ACTIONS/000641.FAN                                   23    - horse l turn                  
ACTIONS/000642.FAN                                   23    - horse r turn                  
ACTIONS/000643.FAN                                   23    - horse_starttrot               
ACTIONS/000644.FAN                                   23    - horse_up                      
ACTIONS/000645.FAN                                   23    - horse ll turn                 
ACTIONS/000646.FAN                                   23    - horse rr turn                 
ACTIONS/000647.FAN                                   23    - monk222_walk                  
ACTIONS/000648.FAN                                   23    - $en_garde                     
ACTIONS/000649.FAN                                   23    - &turn l wisard                
ACTIONS/000650.FAN                                   23    - &walk wisard                  
ACTIONS/000651.FAN                                   23    - &turn r wisard                
ACTIONS/000652.FAN                                   23    - monk_speech                   
ACTIONS/000653.FAN                                   23    - re_reading                    
ACTIONS/000654.FAN                                   23    - tri_lay2                      
ACTIONS/000655.FAN                                   23    - tri_lay                       
ACTIONS/000656.FAN                                   24    - try_lay5                      
ACTIONS/000657.FAN                                   24    - tri_lay4                      
ACTIONS/000658.FAN                                   24    - tri_lay3                      
ACTIONS/000659.FAN                                   23    - try_lay7                      
ACTIONS/000660.FAN                                   23    - try_lay6                      
ACTIONS/000661.FAN                                   24    - try_lay1                      
ACTIONS/000662.FAN                                   24    - try_lay8                      
ACTIONS/000663.FAN                                   24    - try_lay9                      
ACTIONS/000664.FAN                                   23    - db_startturn l                
